Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
5984.0,1.0,42092.0,1.0,1.77,117962.0,1.0,0.0,117961.0,306795.0,1.0,2.0,1.0,1.0,122647.0,1.20500352224,57691.0,120677.0,119221.0,1.0,122645.0,1.0,2.0,1.0,29.0,1.0
5985.0,1.0,34222.0,1.0,1.77,118327.0,2.0,0.0,117961.0,306399.0,1.0,8.0,1.0,1.0,118644.0,0.380344210783,6216.0,118328.0,118643.0,1.0,118641.0,1.0,1.0,1.0,3.0,1.0
5986.0,1.0,14665.0,1.0,3.54,118300.0,1.0,0.0,117961.0,161129.0,1.0,0.0,1.0,3.0,118639.0,-2.76933764613,21033.0,123749.0,118638.0,1.0,118636.0,1.0,1.0,1.0,1.0,2.0
5987.0,1.0,75953.0,1.0,5.31,118052.0,1.0,0.0,117961.0,311622.0,1.0,0.0,1.0,3.0,118525.0,0.140687402775,60790.0,118867.0,118331.0,1.0,118523.0,1.0,1.0,1.0,1.0,1.0
5988.0,1.0,20363.0,1.0,7.08,117962.0,1.0,0.0,117961.0,310997.0,1.0,0.0,1.0,2.0,121471.0,-1.23395853418,17319.0,118791.0,118424.0,1.0,121469.0,1.0,1.0,1.0,5.0,1.0
5989.0,1.0,42084.0,1.0,1.77,118124.0,1.0,0.0,117926.0,117913.0,1.0,1.0,1.0,2.0,117888.0,3.8194144201399998,50596.0,117941.0,117887.0,1.0,117885.0,1.0,1.0,1.0,2.0,1.0
5990.0,1.0,75271.0,1.0,1.77,118300.0,1.0,0.0,117961.0,301534.0,1.0,0.0,1.0,1.0,118730.0,3.42712718888,2395.0,123055.0,118295.0,1.0,118728.0,1.0,1.0,1.0,26.0,1.0
5991.0,1.0,80806.0,3.0,1.77,118300.0,1.0,0.0,117961.0,269406.0,1.0,0.0,1.0,1.0,123068.0,1.0,17218.0,118395.0,118398.0,1.0,123067.0,1.0,1.0,1.0,3.0,1.0
5992.0,1.0,16115.0,1.0,3.54,117962.0,1.0,0.0,117961.0,118368.0,1.0,0.0,1.0,1.0,118055.0,0.305406901019,1334.0,118910.0,117887.0,1.0,118054.0,1.0,1.0,1.0,1.0,1.0
5993.0,1.0,80516.0,1.0,1.77,118300.0,1.0,0.0,117961.0,236735.0,1.0,1.0,1.0,1.0,118828.0,-0.717384721736,5047.0,127284.0,118424.0,1.0,118826.0,2.0,1.0,1.0,1.0,1.0
5994.0,1.0,40996.0,2.0,5.31,118225.0,1.0,0.0,117961.0,120316.0,1.0,0.0,1.0,1.0,118687.0,2.6656176887000003,2291.0,120663.0,308574.0,1.0,118685.0,1.0,1.0,1.0,1.0,1.0
5995.0,1.0,23920.0,1.0,3.54,118343.0,1.0,0.0,117961.0,300136.0,1.0,0.0,1.0,1.0,118425.0,-6.19766331806,5002.0,119598.0,118424.0,1.0,118422.0,1.0,1.0,1.0,1.0,1.0
5996.0,1.0,20363.0,1.0,1.77,118300.0,1.0,0.0,117961.0,223125.0,1.0,0.0,1.0,4.0,118836.0,-0.890471183533,3622.0,118458.0,118424.0,1.0,118834.0,1.0,1.0,1.0,36.0,1.0
5997.0,1.0,25748.0,1.0,1.77,118170.0,1.0,0.0,118169.0,194400.0,1.0,0.0,1.0,1.0,117948.0,1.0,15459.0,118179.0,292795.0,1.0,117946.0,1.0,1.0,1.0,3.0,1.0
5998.0,1.0,75077.0,1.0,3.54,118596.0,1.0,0.0,118595.0,130384.0,1.0,0.0,1.0,1.0,118175.0,-2.7545795795499997,69981.0,118706.0,249618.0,1.0,118172.0,1.0,1.0,1.0,34.0,1.0
5999.0,1.0,18687.0,1.0,1.77,117891.0,1.0,0.0,117890.0,292195.0,1.0,0.0,1.0,1.0,118570.0,3.33482371653,20440.0,117878.0,19721.0,1.0,118568.0,1.0,1.0,1.0,5.0,1.0
6000.0,1.0,22281.0,1.0,1.77,117936.0,1.0,0.0,117935.0,117879.0,1.0,0.0,1.0,3.0,117880.0,-0.318336288438,148795.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,10.0,1.0
6001.0,1.0,75217.0,1.0,53.1,118026.0,1.0,0.0,91261.0,117906.0,2.0,0.0,1.0,1.0,118322.0,-0.467321920937,5496.0,118202.0,290919.0,1.0,118321.0,1.0,1.0,1.0,8.0,1.0
6002.0,1.0,971.0,1.0,1.77,118888.0,1.0,0.0,118887.0,309291.0,1.0,0.0,1.0,1.0,118914.0,0.43372393537,5022.0,118631.0,118424.0,1.0,118912.0,1.0,1.0,1.0,2.0,2.0
6003.0,1.0,14938.0,1.0,5.31,118225.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,20.0,117908.0,-0.49026250589599996,122272.0,122273.0,290919.0,1.0,117905.0,1.0,1.0,1.0,3.0,1.0
6004.0,1.0,37458.0,1.0,7.08,118026.0,1.0,0.0,91261.0,117906.0,1.0,0.0,1.0,2.0,118322.0,1.0,8115.0,118202.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
6005.0,1.0,20225.0,1.0,1.77,119070.0,1.0,0.0,118752.0,118806.0,1.0,0.0,1.0,2.0,118807.0,2.22416470868,55146.0,118754.0,118474.0,1.0,118805.0,1.0,1.0,1.0,29.0,1.0
6006.0,1.0,37805.0,1.0,3.54,117962.0,1.0,0.0,117961.0,305057.0,2.0,0.0,1.0,2.0,127725.0,1.0,6979.0,119223.0,118643.0,1.0,127723.0,1.0,1.0,1.0,1.0,1.0
6007.0,1.0,42167.0,1.0,8.85,119135.0,1.0,0.0,119134.0,300136.0,1.0,0.0,1.0,1.0,118425.0,-0.9274610803409999,5110.0,121108.0,118424.0,1.0,118422.0,1.0,1.0,1.0,1.0,1.0
6008.0,1.0,42361.0,1.0,1.77,118327.0,1.0,0.0,117961.0,120953.0,1.0,3.0,1.0,27.0,120954.0,1.7856232009200002,1080.0,118378.0,118453.0,1.0,120952.0,1.0,1.0,1.0,6.0,1.0
6009.0,1.0,28293.0,1.0,1.77,118291.0,1.0,0.0,118290.0,308262.0,1.0,5.0,1.0,2.0,118399.0,-0.592632676213,2710.0,120823.0,118398.0,1.0,118396.0,1.0,1.0,1.0,18.0,2.0
6010.0,1.0,41287.0,1.0,8.85,119063.0,1.0,1.0,119062.0,123107.0,1.0,0.0,1.0,1.0,120519.0,1.0,79105.0,124211.0,120518.0,1.0,120516.0,1.0,1.0,1.0,8.0,2.0
6011.0,1.0,37259.0,1.0,1.77,117933.0,2.0,0.0,117932.0,285483.0,1.0,0.0,1.0,1.0,118570.0,1.0,64224.0,117878.0,19721.0,1.0,118568.0,1.0,1.0,1.0,1.0,1.0
6012.0,1.0,79091.0,1.0,1.77,118225.0,1.0,0.0,117961.0,240983.0,1.0,0.0,1.0,2.0,117908.0,-1.02155714125,8607.0,118403.0,290919.0,1.0,117905.0,1.0,1.0,1.0,5.0,1.0
6013.0,1.0,75727.0,1.0,1.77,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118786.0,1.39491282321,7554.0,121176.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
6014.0,0.0,2251.0,1.0,5.31,118343.0,1.0,0.0,117961.0,279443.0,1.0,0.0,1.0,2.0,118779.0,0.0,15784.0,128639.0,308574.0,1.0,118777.0,1.0,1.0,1.0,1.0,1.0
6015.0,1.0,77331.0,1.0,1.77,118225.0,1.0,0.0,117961.0,168365.0,1.0,0.0,1.0,3.0,133308.0,0.628972551255,6137.0,119924.0,118205.0,1.0,133306.0,1.0,1.0,1.0,322.0,1.0
6016.0,1.0,80535.0,1.0,1.77,118300.0,1.0,0.0,117961.0,153285.0,1.0,6.0,1.0,7.0,118926.0,1.0,3656.0,118631.0,118667.0,1.0,118924.0,1.0,1.0,1.0,1.0,1.0
6017.0,1.0,5761.0,1.0,1.77,118270.0,1.0,0.0,118269.0,141802.0,1.0,0.0,1.0,1.0,117900.0,1.0,2168.0,117878.0,19721.0,1.0,117899.0,1.0,1.0,1.0,518.0,1.0
6018.0,1.0,35375.0,1.0,3.54,118316.0,1.0,0.0,118315.0,162214.0,1.0,0.0,1.0,1.0,118786.0,2.6192909542500002,28163.0,120361.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
6019.0,1.0,38839.0,1.0,1.77,118300.0,1.0,0.0,117961.0,127160.0,1.0,1.0,1.0,3.0,118836.0,-4.3882460007,7915.0,118597.0,118424.0,1.0,118834.0,1.0,1.0,1.0,1.0,1.0
6020.0,1.0,80765.0,1.0,1.77,118225.0,1.0,0.0,117961.0,117906.0,1.0,0.0,2.0,1.0,117908.0,-1.5304890144499999,7525.0,120551.0,290919.0,1.0,117905.0,1.0,1.0,1.0,65.0,1.0
6021.0,1.0,27121.0,1.0,8.85,121786.0,1.0,0.0,121785.0,130707.0,1.0,1.0,1.0,3.0,118749.0,-0.642199952091,5568.0,118492.0,118453.0,1.0,118747.0,1.0,1.0,1.0,1.0,1.0
6022.0,1.0,25240.0,1.0,1.77,118327.0,1.0,0.0,117961.0,117906.0,1.0,0.0,2.0,1.0,117908.0,-3.19763552295,59067.0,121645.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
6023.0,1.0,916.0,1.0,3.54,118343.0,1.0,0.0,117961.0,256206.0,1.0,1.0,1.0,1.0,120519.0,1.64121351405,13820.0,119796.0,120518.0,1.0,120516.0,1.0,1.0,2.0,22.0,1.0
6024.0,1.0,27178.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,6.0,1.0,5.0,118322.0,2.76546055908,3242.0,118514.0,290919.0,1.0,118321.0,2.0,1.0,1.0,1.0,1.0
6025.0,1.0,79120.0,2.0,1.77,119075.0,1.0,0.0,118163.0,126546.0,1.0,10.0,1.0,2.0,118836.0,1.0,151831.0,119076.0,118424.0,1.0,118834.0,1.0,1.0,1.0,2.0,1.0
6026.0,1.0,43449.0,2.0,1.77,118300.0,1.0,0.0,117961.0,240983.0,1.0,0.0,1.0,10.0,117908.0,3.19396191598,8074.0,119181.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
6027.0,1.0,740.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118786.0,-0.8205324730600001,743.0,120722.0,290919.0,1.0,118784.0,1.0,1.0,1.0,2.0,1.0
6028.0,1.0,75900.0,1.0,5.31,118343.0,1.0,0.0,117961.0,133686.0,1.0,0.0,1.0,1.0,120499.0,2.66092585662,4175.0,119598.0,118424.0,1.0,120497.0,1.0,1.0,1.0,1.0,1.0
6029.0,1.0,80680.0,2.0,5.31,118343.0,1.0,0.0,117961.0,133686.0,1.0,0.0,1.0,12.0,119435.0,-2.27163484767,4200.0,118660.0,118424.0,1.0,119433.0,1.0,1.0,1.0,1.0,1.0
6030.0,1.0,14569.0,1.0,1.77,118085.0,1.0,0.0,118084.0,119456.0,1.0,0.0,1.0,1.0,119325.0,2.37718153145,8781.0,117920.0,19793.0,1.0,119323.0,1.0,2.0,1.0,1.0,1.0
6031.0,1.0,29094.0,1.0,3.54,118220.0,1.0,0.0,118219.0,136473.0,1.0,0.0,1.0,6.0,118570.0,1.0,20496.0,117912.0,19721.0,1.0,118568.0,1.0,1.0,1.0,1.0,1.0
6032.0,1.0,75833.0,1.0,1.77,118343.0,1.0,0.0,117961.0,240983.0,1.0,0.0,1.0,2.0,118322.0,1.0,50089.0,118514.0,290919.0,1.0,118321.0,1.0,1.0,1.0,5.0,1.0
6033.0,1.0,20363.0,1.0,1.77,118343.0,1.0,0.0,117961.0,310997.0,1.0,0.0,1.0,1.0,120008.0,1.8673303158099996,17612.0,119598.0,118424.0,1.0,120006.0,1.0,1.0,1.0,39.0,1.0
6034.0,1.0,35067.0,1.0,1.77,118102.0,1.0,0.0,117890.0,117879.0,1.0,0.0,1.0,1.0,117880.0,1.0,54258.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,1.0,2.0
6035.0,1.0,23989.0,1.0,1.77,118327.0,1.0,0.0,117961.0,125128.0,1.0,1.0,1.0,1.0,118892.0,0.45496077114100003,16098.0,120171.0,118398.0,1.0,118890.0,1.0,1.0,1.0,13.0,1.0
6036.0,1.0,80493.0,1.0,3.54,117969.0,1.0,0.0,117961.0,125128.0,1.0,0.0,1.0,1.0,118892.0,1.0,17193.0,118970.0,118398.0,1.0,118890.0,1.0,1.0,1.0,82.0,1.0
6037.0,1.0,4674.0,1.0,1.77,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,0.146105839486,13871.0,118514.0,290919.0,1.0,118321.0,1.0,1.0,1.0,2.0,1.0
6038.0,1.0,80787.0,1.0,1.77,118300.0,1.0,0.0,117961.0,148972.0,1.0,0.0,1.0,1.0,119851.0,1.0,4945.0,118360.0,118638.0,1.0,119849.0,1.0,1.0,1.0,4.0,1.0
6039.0,1.0,1019.0,1.0,1.77,118446.0,1.0,0.0,117961.0,172635.0,1.0,0.0,1.0,1.0,117908.0,-1.3832473528799998,87.0,118447.0,290919.0,1.0,117905.0,1.0,1.0,1.0,42.0,1.0
6040.0,1.0,3852.0,1.0,1.77,118300.0,1.0,0.0,117961.0,120314.0,1.0,16.0,1.0,1.0,120315.0,-1.6164065704799997,3120.0,120312.0,118424.0,1.0,120313.0,1.0,1.0,1.0,64.0,1.0
6041.0,1.0,34923.0,1.0,5.31,118327.0,1.0,0.0,117961.0,123881.0,1.0,2.0,1.0,2.0,118644.0,1.0,8164.0,120685.0,118643.0,1.0,118641.0,1.0,1.0,1.0,2.0,1.0
6042.0,1.0,37409.0,1.0,1.77,118300.0,1.0,0.0,117961.0,279443.0,1.0,0.0,1.0,1.0,118779.0,-2.6370324698700003,20382.0,124942.0,308574.0,1.0,118777.0,1.0,1.0,1.0,2.0,1.0
6043.0,1.0,75833.0,1.0,1.77,118343.0,1.0,0.0,117961.0,306795.0,1.0,1.0,1.0,4.0,120419.0,1.0,3951.0,120347.0,249618.0,1.0,120418.0,1.0,2.0,1.0,4.0,1.0
6044.0,1.0,40586.0,1.0,5.31,118327.0,1.0,0.0,117961.0,185973.0,1.0,0.0,1.0,1.0,129911.0,1.0,1614.0,118507.0,118453.0,1.0,129909.0,1.0,1.0,1.0,26.0,1.0
6045.0,1.0,109715.0,1.0,7.08,119302.0,1.0,0.0,119301.0,306399.0,1.0,0.0,1.0,2.0,118644.0,-1.50312638259,160736.0,119303.0,118643.0,1.0,118641.0,1.0,1.0,1.0,2.0,1.0
6046.0,1.0,24886.0,1.0,1.77,118225.0,1.0,0.0,117961.0,120324.0,1.0,2.0,1.0,1.0,119096.0,1.0,16850.0,122298.0,119095.0,1.0,119093.0,1.0,1.0,1.0,3.0,1.0
6047.0,1.0,3852.0,1.0,1.77,118052.0,1.0,0.0,117961.0,206049.0,1.0,0.0,1.0,1.0,119353.0,-1.16260753639,18236.0,120304.0,3130.0,1.0,119351.0,1.0,1.0,1.0,2.0,1.0
6048.0,1.0,973.0,1.0,1.77,118343.0,1.0,0.0,117961.0,240983.0,1.0,6.0,1.0,1.0,118322.0,-5.0159664712900005,7578.0,120722.0,290919.0,1.0,118321.0,1.0,1.0,1.0,6.0,1.0
6049.0,1.0,6976.0,1.0,1.77,117962.0,1.0,0.0,117961.0,118368.0,1.0,1.0,1.0,1.0,118486.0,-0.869252239956,1249.0,118910.0,117887.0,1.0,118368.0,1.0,1.0,1.0,1.0,1.0
6050.0,0.0,77177.0,1.0,1.77,118327.0,1.0,0.0,117961.0,310608.0,1.0,0.0,1.0,9.0,118525.0,-0.8838920916940001,25262.0,118320.0,118331.0,1.0,118523.0,1.0,1.0,1.0,13.0,1.0
6051.0,0.0,80052.0,1.0,1.77,117962.0,1.0,0.0,117961.0,118448.0,1.0,0.0,1.0,2.0,118322.0,-5.4645224576,6299.0,118501.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
6052.0,1.0,4674.0,1.0,1.77,118386.0,1.0,0.0,117961.0,152307.0,1.0,2.0,1.0,2.0,118454.0,1.0,7389.0,118746.0,118453.0,1.0,118451.0,1.0,1.0,1.0,1.0,1.0
6053.0,1.0,34816.0,1.0,1.77,118327.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,15.0,117908.0,-0.394924955504,7644.0,120383.0,290919.0,1.0,117905.0,1.0,1.0,1.0,5.0,1.0
6054.0,1.0,39251.0,1.0,1.77,118007.0,1.0,0.0,118006.0,117897.0,1.0,0.0,1.0,1.0,117880.0,1.0,11987.0,118008.0,19721.0,1.0,117879.0,1.0,1.0,1.0,2.0,1.0
6055.0,1.0,32269.0,1.0,1.77,118052.0,1.0,0.0,117961.0,310589.0,1.0,0.0,1.0,1.0,118639.0,0.799582356147,5701.0,118821.0,118638.0,1.0,118636.0,1.0,1.0,2.0,4.0,1.0
6056.0,1.0,79298.0,1.0,5.31,119070.0,1.0,0.0,118752.0,151099.0,1.0,31.0,1.0,1.0,118046.0,1.0,17414.0,118042.0,270488.0,1.0,118043.0,1.0,1.0,1.0,4.0,1.0
6057.0,1.0,43875.0,1.0,3.54,118080.0,1.0,0.0,118079.0,117913.0,1.0,1.0,1.0,14.0,117880.0,-1.56401475824,50472.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,2.0,1.0
6058.0,1.0,28148.0,1.0,1.77,118386.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,7.0,118322.0,1.44053739738,71171.0,123844.0,290919.0,1.0,118321.0,1.0,1.0,1.0,16.0,1.0
6059.0,1.0,75833.0,1.0,5.31,118225.0,1.0,0.0,117961.0,117906.0,1.0,0.0,2.0,2.0,118322.0,1.0,239.0,118403.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
6060.0,1.0,43875.0,1.0,1.77,118080.0,1.0,0.0,118079.0,118177.0,1.0,0.0,1.0,4.0,117880.0,2.5129497069799998,50193.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,9.0,1.0
6061.0,1.0,202.0,1.0,1.77,118386.0,1.0,0.0,117961.0,147416.0,1.0,0.0,1.0,1.0,119964.0,-1.00031067388,8026.0,123656.0,118205.0,1.0,119962.0,1.0,1.0,1.0,1.0,1.0
6062.0,1.0,24015.0,1.0,3.54,118225.0,1.0,0.0,117961.0,120324.0,1.0,0.0,1.0,5.0,119096.0,-1.00967342471,16850.0,122298.0,119095.0,1.0,119093.0,1.0,1.0,1.0,63.0,2.0
6063.0,1.0,97535.0,1.0,1.77,118052.0,2.0,0.0,117961.0,305057.0,1.0,1.0,1.0,1.0,123738.0,1.0,15887.0,120356.0,118960.0,1.0,123737.0,1.0,1.0,1.0,3.0,1.0
6064.0,1.0,80220.0,1.0,7.08,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,2.4665127714099997,5652.0,121305.0,290919.0,1.0,118321.0,1.0,1.0,1.0,2.0,1.0
6065.0,1.0,31231.0,1.0,1.77,117877.0,1.0,0.0,117876.0,117879.0,2.0,1.0,2.0,2.0,117880.0,-0.82002369375,9847.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,27.0,1.0
6066.0,1.0,23963.0,1.0,28.32,118052.0,1.0,0.0,117961.0,120065.0,2.0,0.0,1.0,3.0,120359.0,-0.211557838408,16703.0,120671.0,118424.0,1.0,120357.0,1.0,1.0,1.0,1.0,1.0
6067.0,1.0,79616.0,1.0,1.77,118213.0,1.0,0.0,118212.0,208559.0,1.0,2.0,1.0,1.0,122647.0,1.70885171651,60097.0,121014.0,119221.0,1.0,122645.0,1.0,1.0,1.0,5.0,1.0
6068.0,1.0,74163.0,1.0,12.39,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,2.0,118322.0,1.0,4533.0,118700.0,290919.0,1.0,118321.0,3.0,1.0,1.0,1.0,1.0
6069.0,1.0,44336.0,1.0,1.77,117903.0,1.0,0.0,117902.0,168365.0,1.0,0.0,1.0,1.0,118319.0,-3.38330872083,51058.0,134257.0,118205.0,1.0,118318.0,1.0,1.0,1.0,1.0,1.0
6070.0,1.0,25237.0,1.0,1.77,118343.0,1.0,0.0,117961.0,120238.0,2.0,1.0,1.0,1.0,118055.0,0.0204198726417,17261.0,118833.0,117887.0,1.0,118054.0,1.0,1.0,1.0,36.0,1.0
6071.0,1.0,1968.0,1.0,3.54,117962.0,1.0,0.0,117961.0,130777.0,2.0,0.0,1.0,3.0,118505.0,-0.625716329175,1954.0,118501.0,118504.0,1.0,118502.0,1.0,1.0,1.0,1.0,1.0
6072.0,1.0,35375.0,1.0,30.09,118386.0,1.0,0.0,117961.0,118735.0,2.0,0.0,1.0,2.0,118737.0,-1.87820631778,8516.0,118733.0,118736.0,1.0,118734.0,1.0,1.0,1.0,1.0,1.0
6073.0,1.0,38123.0,1.0,7.08,117940.0,1.0,0.0,117929.0,166520.0,2.0,38.0,1.0,5.0,118570.0,-0.22794100409,58695.0,117941.0,19721.0,1.0,118568.0,1.0,1.0,1.0,38.0,1.0
6074.0,0.0,70552.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,1.0,118322.0,0.0,17514.0,121747.0,290919.0,1.0,118321.0,1.0,1.0,1.0,144.0,1.0
6075.0,1.0,23566.0,1.0,5.31,118225.0,1.0,0.0,117961.0,118448.0,1.0,0.0,1.0,3.0,118322.0,-2.40846234045,7495.0,119924.0,290919.0,1.0,118321.0,1.0,1.0,1.0,388.0,1.0
6076.0,1.0,16922.0,1.0,1.77,118446.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,2.0,117908.0,-4.08045555712,16928.0,120317.0,290919.0,1.0,117905.0,1.0,1.0,1.0,13.0,1.0
6077.0,1.0,77998.0,1.0,7.08,118327.0,1.0,0.0,117961.0,123881.0,1.0,0.0,1.0,1.0,118644.0,1.0,5432.0,118391.0,118643.0,1.0,118641.0,1.0,1.0,1.0,44.0,1.0
6078.0,1.0,78697.0,1.0,1.77,118888.0,1.0,0.0,118887.0,236007.0,1.0,0.0,1.0,1.0,118982.0,-2.33764858452,52140.0,124656.0,118295.0,1.0,118980.0,1.0,1.0,1.0,512.0,1.0
6079.0,1.0,38703.0,1.0,1.77,117984.0,1.0,0.0,117983.0,118020.0,1.0,1.0,1.0,1.0,117888.0,-2.46693977395,65834.0,117878.0,117887.0,1.0,117885.0,1.0,1.0,1.0,1.0,1.0
6080.0,1.0,70201.0,1.0,1.77,118446.0,1.0,0.0,117961.0,279443.0,1.0,0.0,1.0,1.0,118779.0,0.523603223127,35191.0,118447.0,308574.0,1.0,118777.0,1.0,1.0,1.0,1.0,1.0
6081.0,1.0,37137.0,1.0,5.31,118343.0,1.0,0.0,117961.0,311701.0,1.0,0.0,1.0,1.0,120346.0,2.81931019955,4375.0,120347.0,118424.0,1.0,120344.0,1.0,1.0,1.0,1.0,1.0
6082.0,1.0,4674.0,1.0,1.77,117962.0,1.0,0.0,117961.0,131844.0,1.0,1.0,1.0,4.0,123738.0,1.66984728201,2299.0,119223.0,118960.0,1.0,123737.0,1.0,1.0,1.0,2.0,1.0
6083.0,0.0,15715.0,1.0,3.54,118257.0,1.0,0.0,118256.0,286106.0,1.0,2.0,1.0,14.0,118997.0,-1.9660062700999998,18096.0,118623.0,292795.0,1.0,118995.0,1.0,1.0,1.0,2.0,1.0
6084.0,1.0,80004.0,1.0,1.77,118386.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,2.0,117908.0,1.80691775306,1117.0,118352.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
6085.0,1.0,15726.0,1.0,8.85,118225.0,1.0,0.0,117961.0,240983.0,1.0,0.0,1.0,1.0,118322.0,1.0,7338.0,118616.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
6086.0,1.0,75833.0,1.0,1.77,118300.0,1.0,0.0,117961.0,223125.0,1.0,0.0,1.0,2.0,118175.0,1.4984837733,4924.0,120144.0,249618.0,1.0,118172.0,1.0,1.0,1.0,1.0,1.0
6087.0,1.0,28786.0,1.0,1.77,119597.0,1.0,0.0,119596.0,272276.0,1.0,1.0,1.0,12.0,118730.0,1.0,51096.0,124266.0,118295.0,1.0,118728.0,1.0,1.0,1.0,10.0,1.0
6088.0,1.0,33234.0,1.0,3.54,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,117908.0,1.0,16973.0,124942.0,290919.0,1.0,117905.0,1.0,1.0,1.0,258.0,1.0
6089.0,1.0,73814.0,1.0,3.54,118463.0,1.0,0.0,118315.0,281445.0,1.0,5.0,1.0,2.0,118676.0,-0.18284561207299999,29592.0,125004.0,19793.0,1.0,118674.0,1.0,1.0,1.0,3.0,2.0
6090.0,1.0,80889.0,1.0,8.85,118300.0,1.0,0.0,117961.0,150790.0,1.0,2.0,1.0,1.0,118828.0,-2.65809991998,17270.0,128830.0,118424.0,1.0,118826.0,1.0,1.0,1.0,5.0,1.0
6091.0,1.0,78843.0,1.0,3.54,118052.0,1.0,0.0,117961.0,174445.0,1.0,0.0,1.0,1.0,120099.0,-1.7859837743200002,15422.0,118867.0,270488.0,1.0,120097.0,1.0,1.0,1.0,1.0,1.0
6092.0,1.0,37566.0,1.0,1.77,118026.0,1.0,0.0,91261.0,126309.0,1.0,4.0,1.0,1.0,118454.0,0.138549407341,49772.0,118746.0,118453.0,1.0,118451.0,1.0,1.0,1.0,6.0,1.0
6093.0,1.0,27347.0,1.0,1.77,117877.0,1.0,0.0,117876.0,117879.0,1.0,0.0,1.0,1.0,117880.0,1.0,20560.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,5.0,1.0
6094.0,1.0,80239.0,1.0,1.77,117962.0,1.0,0.0,117961.0,123107.0,1.0,1.0,1.0,1.0,120519.0,-6.39313100354,3990.0,118409.0,120518.0,1.0,120516.0,1.0,1.0,1.0,48.0,1.0
6095.0,1.0,23920.0,1.0,1.77,119091.0,1.0,0.0,119062.0,169944.0,1.0,1.0,1.0,1.0,130481.0,1.08111680161,139593.0,119781.0,119784.0,1.0,130479.0,1.0,1.0,1.0,2783.0,1.0
6096.0,0.0,25856.0,1.0,5.31,117962.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,2.0,118322.0,1.41628542637,20361.0,118352.0,290919.0,1.0,118321.0,1.0,1.0,1.0,14.0,1.0
6097.0,0.0,25992.0,1.0,1.77,118121.0,1.0,0.0,118120.0,136703.0,1.0,1.0,1.0,2.0,117880.0,-2.76171995548,27498.0,117884.0,19721.0,1.0,117879.0,1.0,1.0,1.0,25.0,1.0
6098.0,1.0,35269.0,1.0,1.77,118300.0,1.0,0.0,117961.0,168365.0,1.0,0.0,1.0,6.0,119964.0,1.0,1450.0,118437.0,118205.0,1.0,119962.0,1.0,1.0,1.0,8.0,1.0
6099.0,1.0,20114.0,1.0,3.54,118446.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,1.0,118322.0,1.0,21824.0,118684.0,290919.0,1.0,118321.0,1.0,1.0,2.0,1.0,1.0
6100.0,1.0,78084.0,1.0,1.77,118091.0,1.0,0.0,118090.0,120978.0,1.0,0.0,1.0,5.0,119325.0,1.75404807235,58475.0,118810.0,19793.0,1.0,119323.0,1.0,1.0,1.0,14.0,1.0
6101.0,1.0,77444.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,1.0,5244.0,119598.0,290919.0,1.0,118321.0,1.0,1.0,1.0,6.0,1.0
6102.0,1.0,6976.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,5.0,118322.0,1.0,1116.0,123454.0,290919.0,1.0,118321.0,1.0,1.0,2.0,2.0,1.0
